node_id,avg_risk_score,max_risk_score,num_instances,actual_failure_rate
511,13.011036020765335,87.84236225482718,232,0.09051724137931035
712,13.028578971737039,84.87667596339496,190,0.08421052631578947
288,13.040090643357146,91.3847425003344,130,0.1
1029,13.044903176873582,81.44736347681398,243,0.12757201646090535
1529,13.063942102747134,94.72356009561565,178,0.10674157303370786
233,13.086967048913083,87.28485283838332,169,0.10059171597633136
1176,13.10440704929653,77.56781272662037,57,0.10526315789473684
1038,13.136758375523033,79.33426001754265,175,0.10857142857142857
897,13.137769552326805,94.9859142861372,236,0.1271186440677966
1305,13.15861680931878,83.17926948117922,244,0.11885245901639344
1397,13.168761135842688,96.43818406324732,220,0.11818181818181818
647,13.172157922379101,95.97106908326155,252,0.13095238095238096
817,13.207298851169936,92.18821307769748,325,0.09846153846153846
1142,13.21327640411009,94.9859142861372,221,0.11764705882352941
47,13.257585063917203,96.3355041458359,158,0.10126582278481013
519,13.280896053085037,96.3269788791712,522,0.13984674329501914
1196,13.282444202194554,84.91462158532602,285,0.09473684210526316
1107,13.304195577164764,87.77575123259153,95,0.11578947368421053
1239,13.312893051293464,94.40359055563971,275,0.12363636363636364
893,13.33712656458941,96.16036572424197,450,0.1
1543,13.343333007198249,94.62004725844434,642,0.09190031152647975
72,13.360978067294788,83.79484146267664,260,0.1
1350,13.397252602894843,92.2597369263053,207,0.14009661835748793
327,13.445484634075855,86.08282981685404,226,0.12389380530973451
483,13.45888517071575,95.1731291034295,244,0.12704918032786885
1522,13.477521675198501,86.5555865097199,124,0.12096774193548387
964,13.479957687322266,83.53952185741576,267,0.10861423220973783
755,13.485026989349683,82.63982178140813,167,0.10778443113772455
1271,13.485320754103459,85.56300251363477,429,0.1282051282051282
1214,13.511573531179252,96.49632249633319,313,0.11182108626198083
1428,13.523832506872049,76.11366778294176,57,0.14035087719298245
558,13.529279027854809,94.5387536602411,332,0.09939759036144578
1180,13.551137155822735,96.0365187315128,225,0.10666666666666667
491,13.56693392679743,84.5894013112519,120,0.15833333333333333
1718,13.623477752061813,91.68938760787645,170,0.11764705882352941
1717,13.624444187276433,96.49632249633319,332,0.1144578313253012
482,13.672095788673449,94.8200042997186,155,0.12903225806451613
330,13.699569121585762,85.55139355382555,283,0.13427561837455831
603,13.704941519934598,95.63693939693961,395,0.10632911392405063
1066,13.707708082444428,92.3302162352283,166,0.1566265060240964
556,13.713644930963408,92.78557120327692,138,0.15217391304347827
1113,13.718036078155874,89.91205469751607,289,0.1314878892733564
525,13.761431062213331,96.3355041458359,322,0.11490683229813664
42,13.762828174547927,92.19865093332533,306,0.13071895424836602
328,13.810804421039162,92.26359245206667,199,0.1306532663316583
227,13.811129263739392,86.61901175081303,211,0.15165876777251186
1336,13.877093005847406,88.98133933361784,161,0.13043478260869565
401,13.889460321448393,87.47082850820928,543,0.08103130755064457
1088,13.899025273404268,96.49632249633319,236,0.11440677966101695
362,13.915882456732191,87.01074652414951,127,0.16535433070866143
1153,13.918524982379216,92.36577955915256,333,0.12312312312312312
1287,13.923663206016649,91.54137264877966,131,0.1450381679389313
355,13.936930045920196,88.40884750744965,144,0.1111111111111111
1195,13.95538285669517,91.77803026031552,231,0.09090909090909091
1292,13.95559771830555,96.49632249633319,150,0.14
1473,13.972210596534538,94.51050436406466,405,0.11851851851851852
771,13.973005662199244,87.51840723644581,116,0.1810344827586207
1414,13.980888458066682,96.3355041458359,153,0.09803921568627451
18,13.996005526406579,92.58921036691119,242,0.12396694214876033
939,14.042782002223474,96.43818406324732,235,0.1276595744680851
135,14.072546543117843,94.6962131143815,185,0.10810810810810811
873,14.075376625390659,88.07503134317147,111,0.18018018018018017
716,14.080867538749489,93.96514962317333,255,0.10588235294117647
222,14.088589205149733,91.7645966833676,218,0.13761467889908258
335,14.121959166680044,96.49632249633319,227,0.13215859030837004
606,14.126917459142376,95.05497813670215,485,0.12989690721649486
1711,14.150760986080535,94.61370619270872,132,0.10606060606060606
1601,14.205966175450726,95.23648221430649,482,0.12033195020746888
485,14.229233941227218,83.9125074066473,179,0.1564245810055866
1168,14.233848989189747,94.9859142861372,271,0.11808118081180811
732,14.250142099712706,96.49632249633319,212,0.08490566037735849
1158,14.251694592748088,92.06974601862531,133,0.10526315789473684
121,14.270006712402397,91.44506423661348,186,0.11290322580645161
147,14.284758849484685,80.9283760100886,220,0.10909090909090909
1209,14.284911802815301,92.3302162352283,191,0.09947643979057591
723,14.292884470258368,92.78557120327692,150,0.15333333333333332
671,14.293025561677787,88.69766268504388,240,0.13333333333333333
667,14.305150347115456,96.49632249633319,332,0.10240963855421686
859,14.317692448572338,94.83973644588225,288,0.12152777777777778
818,14.328503440150676,96.3355041458359,363,0.11570247933884298
1658,14.331894095780674,94.9859142861372,219,0.1278538812785388
655,14.338981634172812,87.99783412938704,414,0.0966183574879227
406,14.346473586971403,90.32382300448324,389,0.12339331619537275
115,14.390245012063378,92.51821314650027,279,0.12903225806451613
1693,14.423698914093292,96.27480018420539,369,0.12737127371273713
440,14.424294345333903,96.21764880346707,205,0.1073170731707317
1000,14.43507594604529,90.96515448308665,48,0.08333333333333333
614,14.43708736164209,96.06597973763886,320,0.10625
1512,14.45803466419578,86.59460271222831,325,0.13230769230769232
692,14.460069030801252,91.74986286533196,214,0.14953271028037382
1533,14.480366968982313,91.46842442242884,399,0.11779448621553884
1231,14.486753909352982,93.40251167210613,155,0.11612903225806452
749,14.505242318147333,82.3154199056023,156,0.11538461538461539
76,14.5126223092063,94.64776476366433,226,0.13274336283185842
823,14.513118057598165,92.17850432129275,444,0.12162162162162163
1230,14.520259602172356,88.72665167819737,101,0.1188118811881188
1615,14.54617925045503,89.52387342499034,727,0.12104539202200826
1200,14.550004386010428,88.2167990466138,76,0.10526315789473684
1647,14.5556768843266,89.92800556396541,201,0.12935323383084577
1655,14.591297869638028,77.83962012918565,70,0.2
1069,14.602854834878686,93.07280018918779,63,0.14285714285714285
1237,14.605272068775161,92.10641383902926,261,0.12643678160919541
1590,14.607727171808108,91.54924998823932,243,0.1440329218106996
961,14.636357752350516,96.49632249633319,131,0.16793893129770993
986,14.684153266113794,90.05883344808083,268,0.13059701492537312
226,14.68553690952811,92.26359245206667,155,0.12903225806451613
145,14.69105861172733,91.68938760787645,300,0.12
941,14.702952497471989,88.23257921989969,252,0.12698412698412698
23,14.723900724527319,93.08233351894471,225,0.11555555555555555
1137,14.732337978683661,95.97106908326155,334,0.1467065868263473
1546,14.734840217305367,92.2597369263053,256,0.13671875
1613,14.780031813786083,91.38860917007683,400,0.1
680,14.790369439395448,96.22286129148162,365,0.11506849315068493
634,14.847343888934198,86.62532012390808,246,0.11382113821138211
1309,14.85515891472654,88.49104928849299,205,0.11219512195121951
1016,14.8570441323624,93.00845951237969,383,0.10704960835509138
975,14.86738488015243,96.0365187315128,257,0.12840466926070038
524,14.878947291633258,96.3355041458359,567,0.1146384479717813
1032,14.892065634038532,87.60243562674813,163,0.13496932515337423
1319,14.9559323348776,86.33482469649033,253,0.12648221343873517
1390,14.961356802157944,95.97106908326155,220,0.11818181818181818
824,14.961639156047823,96.49632249633319,149,0.1342281879194631
767,14.969957721062181,96.32202694561602,201,0.12935323383084577
162,14.971549027253914,88.1332581942368,243,0.13580246913580246
1610,14.9729001958848,92.0092447103282,365,0.13150684931506848
528,15.014852819768826,93.33370764238265,246,0.12601626016260162
1386,15.060128536068085,94.75091927479671,342,0.09064327485380116
1627,15.115860185955531,91.68938760787645,249,0.14056224899598393
1490,15.145916616385088,94.98719564886706,378,0.14285714285714285
1575,15.146465175281481,83.350090768984,219,0.1643835616438356
633,15.172344931162728,92.78557120327692,590,0.10677966101694915
1421,15.174415092890545,86.81160744920237,240,0.1375
1401,15.178924810221805,90.0723045754625,209,0.1674641148325359
950,15.181109212943971,94.9859142861372,222,0.14414414414414414
581,15.193274625549797,93.40251167210613,462,0.11904761904761904
349,15.219264245903195,92.5126697906837,235,0.15319148936170213
947,15.23628451960598,96.42040381515051,513,0.1364522417153996
403,15.245656018337227,94.6962131143815,169,0.13609467455621302
1283,15.251950225066413,93.01962617200348,214,0.11214953271028037
801,15.298172589367308,96.49632249633319,489,0.11860940695296524
957,15.314654635023246,97.01916713273084,283,0.127208480565371
102,15.314758670024995,96.82437215530594,707,0.12871287128712872
63,15.322807925405908,88.87094173746578,305,0.13442622950819672
390,15.337999588227442,95.97106908326155,217,0.1382488479262673
1282,15.345271442301984,92.84692560183554,160,0.1375
735,15.356845181490367,87.65490040703351,212,0.1509433962264151
832,15.385974688501669,96.43818406324732,684,0.097953216374269
636,15.387509086723762,92.48823784348704,105,0.13333333333333333
1720,15.407665907220116,92.59915098163121,737,0.10990502035278155
786,15.451649294949144,92.99764738354787,184,0.15217391304347827
1465,15.46585882880023,96.3355041458359,288,0.11458333333333333
1621,15.488940779571235,87.20838069304993,211,0.15639810426540285
537,15.496189238840014,92.9472420020248,318,0.11635220125786164
213,15.504685131924278,87.67332986362281,68,0.16176470588235295
340,15.50892625885876,96.3355041458359,387,0.10077519379844961
12,15.535912688621302,93.10660271673608,183,0.16393442622950818
350,15.538628672879128,94.87263030377456,306,0.12418300653594772
1056,15.557821785555795,96.43818406324732,329,0.1094224924012158
552,15.575509670252139,91.30418225344553,254,0.14566929133858267
928,15.581966271966127,88.01220598175698,176,0.10795454545454546
487,15.596145015098204,94.64376248497187,161,0.16149068322981366
1328,15.617615050210208,86.37588012904602,273,0.11721611721611722
391,15.649224859137552,92.93101512245549,325,0.13538461538461538
1430,15.65830470843902,91.621584497013,206,0.1262135922330097
629,15.662163146776706,87.16622987114144,370,0.13243243243243244
141,15.680276782806674,93.84050889982632,471,0.12314225053078556
1420,15.71224962444466,93.07280018918779,278,0.12949640287769784
300,15.773488159615395,93.40251167210613,474,0.1350210970464135
345,15.780694052931066,95.04237173719883,294,0.14285714285714285
1138,15.799126689168448,93.33370764238265,393,0.13994910941475827
1009,15.801488523008814,96.3355041458359,743,0.1386271870794078
276,15.809162872638272,93.34117528367686,844,0.12085308056872038
1164,15.818693131699327,96.0365187315128,209,0.11961722488038277
1172,15.835017237515883,96.16036572424197,600,0.11833333333333333
1081,15.837634236471724,95.97106908326155,166,0.1566265060240964
20,15.845885654231513,96.49632249633319,529,0.10964083175803403
718,15.895316978165969,92.3302162352283,414,0.14251207729468598
601,15.910700215906303,96.33298148373021,530,0.11132075471698114
270,15.915166749991098,94.61602543225138,119,0.14285714285714285
387,15.967255281973788,48.890914751422656,7,0.2857142857142857
237,15.972726929817734,96.3355041458359,154,0.13636363636363635
294,15.984598198362708,93.40251167210613,203,0.13793103448275862
811,15.98880783483465,96.0365187315128,378,0.1455026455026455
632,15.989933137469109,92.2597369263053,213,0.16901408450704225
1258,16.009418564971366,95.97106908326155,341,0.1378299120234604
523,16.033855509460718,96.43818406324732,364,0.1401098901098901
1169,16.056909259753986,96.49632249633319,668,0.12125748502994012
1160,16.06723579003589,92.59632296272314,596,0.1342281879194631
1143,16.092428655522724,88.06659592899462,148,0.18243243243243243
1607,16.093471689619292,93.34117528367686,299,0.14381270903010032
174,16.1051410712162,94.38935706147679,577,0.11611785095320624
1681,16.10594018824392,94.18068290956937,134,0.12686567164179105
1704,16.110812188345673,87.20727473009737,100,0.13
847,16.161611406630463,92.5913402718189,115,0.17391304347826086
1149,16.165452778598503,90.97962329435869,182,0.17582417582417584
639,16.182621727998974,96.49632249633319,185,0.12972972972972974
1051,16.18741843609929,91.58948003932937,46,0.17391304347826086
831,16.194334030033954,92.51821314650027,452,0.13716814159292035
74,16.207928305663547,87.8181146640967,272,0.12867647058823528
1247,16.208874937454535,92.78557120327692,331,0.1027190332326284
1178,16.2109541382553,88.59514689893396,209,0.1291866028708134
1626,16.211881671141246,92.78557120327692,187,0.1657754010695187
257,16.230615680047993,94.47531253919354,423,0.12293144208037825
1265,16.231491563604504,96.49632249633319,383,0.15404699738903394
669,16.240499234976742,96.22286129148162,243,0.14814814814814814
1368,16.242413249941944,96.49632249633319,601,0.13643926788685523
1665,16.264208327975734,93.10660271673608,208,0.15865384615384615
853,16.269453958188592,91.38262742627032,259,0.14671814671814673
1666,16.276027913253596,91.58948003932937,151,0.16556291390728478
420,16.281509384128945,93.34117528367686,231,0.1645021645021645
1525,16.287295447952935,91.17751063970968,144,0.1597222222222222
169,16.302472889362537,96.87421202831402,153,0.1503267973856209
105,16.30528344400807,96.22286129148162,201,0.13930348258706468
1715,16.317238541648134,91.66467732296336,705,0.12482269503546099
490,16.345164351060067,92.42281645393507,297,0.12794612794612795
1611,16.346442553867252,96.3355041458359,585,0.12478632478632479
799,16.34745786797879,96.44823055435577,281,0.14590747330960854
617,16.348259214274947,84.9581264586526,189,0.12169312169312169
1094,16.356415379429716,96.0365187315128,378,0.12169312169312169
759,16.367072415108282,92.84692560183554,324,0.15123456790123457
413,16.394766332507842,91.76494673818944,310,0.09032258064516129
526,16.408545794435373,94.86478164379724,362,0.1298342541436464
1446,16.42098618830641,83.73740621649148,271,0.13653136531365315
75,16.44285601439838,93.84050889982632,477,0.14255765199161424
1123,16.45800357286556,91.12837478861721,170,0.1
879,16.47083932467764,96.0365187315128,625,0.1456
637,16.49579636212841,94.88122735040216,173,0.16184971098265896
1308,16.516591283441286,90.02323184753936,346,0.11271676300578035
1325,16.544438930322077,91.83994323398332,890,0.11797752808988764
1023,16.549823643263576,95.97106908326155,505,0.11485148514851486
1210,16.55556108305387,92.4493201050373,386,0.09844559585492228
592,16.581167972324845,96.43818406324732,569,0.12302284710017575
1480,16.589619766341183,96.3909645963434,620,0.12096774193548387
894,16.59678653336021,93.10660271673608,565,0.1592920353982301
752,16.59992169212195,96.49632249633319,597,0.1273031825795645
1356,16.603816692990687,88.274058541171,647,0.14064914992272023
568,16.610858430407344,95.74282024763583,351,0.1737891737891738
1423,16.6140683124623,94.9859142861372,176,0.14204545454545456
979,16.624419515591647,83.58769287794175,126,0.10317460317460317
119,16.631476275351876,92.59632296272314,833,0.11164465786314526
678,16.634185886119855,93.36860703203985,604,0.11092715231788079
103,16.654658327244988,92.3302162352283,389,0.14652956298200515
1624,16.662191863494094,90.88336989733712,214,0.14485981308411214
239,16.67971206512776,96.16036572424197,230,0.13043478260869565
1301,16.685411344908488,95.36816782007122,213,0.16901408450704225
467,16.698644716323603,92.86393319382162,249,0.14056224899598393
1318,16.708786816781142,66.38268879624816,7,0.42857142857142855
400,16.711374668663193,92.58921036691119,273,0.14652014652014653
1705,16.714802680909553,90.18085515258579,151,0.16556291390728478
179,16.717302527892592,91.94407114158662,863,0.15179606025492468
208,16.729252182315346,94.33195024566847,962,0.11850311850311851
89,16.736817506243472,92.59632296272314,166,0.12650602409638553
1359,16.744940943914422,96.43818406324732,199,0.11557788944723618
1275,16.746721012223556,92.90490164716664,507,0.1222879684418146
1506,16.78636571087605,96.49632249633319,386,0.11917098445595854
1211,16.794459679307604,89.69137544027758,184,0.1358695652173913
1348,16.79568889686227,96.49632249633319,313,0.15654952076677317
196,16.80390958229043,96.49632249633319,572,0.1555944055944056
1513,16.80576639973141,92.18595999264618,204,0.18137254901960784
230,16.811864472262275,96.3355041458359,280,0.15357142857142858
1103,16.842936378774507,96.95450321165205,364,0.17032967032967034
1614,16.845660581451014,95.97106908326155,259,0.18532818532818532
1517,16.84731203685929,96.49632249633319,281,0.14590747330960854
834,16.859278893065312,90.80372852824622,247,0.12955465587044535
1291,16.87271727762491,96.42040381515051,340,0.14411764705882352
492,16.917411740169154,92.36577955915256,98,0.1836734693877551
1306,16.92663666361816,96.49632249633319,220,0.1590909090909091
1459,16.936182567435036,81.57837360473529,80,0.2375
605,16.94328664373616,96.4898250788594,764,0.11910994764397906
1124,16.944333988988955,93.83271629452702,21,0.09523809523809523
1682,16.946890476415707,92.86393319382162,773,0.13583441138421734
1323,16.97404843712701,96.22286129148162,308,0.12012987012987013
843,16.98270651165144,92.2597369263053,295,0.1423728813559322
180,16.988154175686216,96.22286129148162,407,0.15233415233415235
44,17.009317961932513,86.1283165159178,224,0.19196428571428573
886,17.011189495466233,93.10660271673608,568,0.1267605633802817
1330,17.011592481013636,92.38004790078193,620,0.11290322580645161
1074,17.02242937854119,96.27480018420539,269,0.15985130111524162
1463,17.05345155124414,92.6067819257272,300,0.13
1270,17.080078447434875,92.86393319382162,353,0.13031161473087818
522,17.08120770052992,90.19003332475324,492,0.1443089430894309
339,17.085689399812296,83.82908875346874,48,0.10416666666666667
434,17.11282797983556,96.49632249633319,387,0.14728682170542637
90,17.122152710256177,96.22286129148162,268,0.16417910447761194
945,17.125335585195323,92.43658997985204,328,0.14634146341463414
1322,17.12942285071228,92.36577955915256,148,0.14864864864864866
80,17.14790791035847,96.16036572424197,239,0.14225941422594143
1298,17.202179125010645,96.3355041458359,332,0.16566265060240964
1656,17.22106514250645,79.94909932779535,84,0.16666666666666666
503,17.223047272562354,86.59251144331505,257,0.1828793774319066
156,17.223166253151845,81.53698519057946,135,0.15555555555555556
29,17.269335858272896,89.66805291862191,462,0.12554112554112554
313,17.27593798309277,83.13126916462909,215,0.14883720930232558
663,17.277858929156817,96.35955343885773,142,0.14788732394366197
1694,17.28200098958553,95.29677096513768,665,0.14135338345864662
1155,17.287760665462393,96.16036572424197,252,0.1626984126984127
573,17.303458306413052,93.40251167210613,442,0.1244343891402715
261,17.313510829476186,96.14125412452448,777,0.12612612612612611
175,17.315423451194185,92.51821314650027,159,0.16981132075471697
730,17.329207273861943,96.3355041458359,289,0.17301038062283736
775,17.337297491515578,95.9013186389338,691,0.14327062228654125
1276,17.346351580615682,92.59253935378965,199,0.1407035175879397
586,17.358843820145996,96.16036572424197,589,0.13582342954159593
364,17.366565622294466,92.58921036691119,402,0.1417910447761194
370,17.367114114269732,88.49689340493626,564,0.11347517730496454
654,17.387270586929027,96.49632249633319,600,0.13166666666666665
84,17.389241700296388,91.98303812345922,319,0.1536050156739812
1061,17.395503565239693,86.49770357457369,162,0.19135802469135801
238,17.415730014456447,96.43818406324732,269,0.15985130111524162
1227,17.430473175826634,96.43818406324732,249,0.1566265060240964
1109,17.432201763644557,94.72356009561565,448,0.16071428571428573
254,17.44621832286564,86.59910775517619,275,0.18545454545454546
271,17.450372610789028,96.0365187315128,207,0.14009661835748793
622,17.459181849867274,96.22286129148162,354,0.12429378531073447
1068,17.46096275568991,94.27301204765006,538,0.12267657992565056
1229,17.466258297432358,96.49632249633319,409,0.13691931540342298
883,17.4729037252937,96.0009963261958,333,0.16516516516516516
439,17.485766272669224,94.33223926149795,195,0.18974358974358974
182,17.48679272438348,96.43818406324732,631,0.12678288431061807
407,17.49236348607717,93.9383832746378,438,0.13470319634703196
1104,17.497635163260963,93.34117528367686,603,0.12271973466003316
1398,17.50379784031938,92.93283179742089,677,0.13884785819793205
661,17.51452929854736,96.49632249633319,260,0.13846153846153847
1112,17.51601400941081,93.34117528367686,439,0.16173120728929385
1545,17.534597330010914,93.40251167210613,452,0.15486725663716813
127,17.55148020986504,94.1832197264015,70,0.18571428571428572
26,17.582527896411698,93.10660271673608,568,0.13556338028169015
1581,17.60631956098759,85.16398981769322,105,0.2
1223,17.633119853172865,91.101621788811,677,0.1329394387001477
83,17.636478255715737,96.43818406324732,318,0.14465408805031446
1036,17.654157035916356,90.06915995211084,621,0.14170692431561996
410,17.684363317793625,92.60802841993399,249,0.13654618473895583
1377,17.693685003437768,96.49632249633319,488,0.11885245901639344
1349,17.704960349149303,96.22286129148162,362,0.15469613259668508
277,17.72770696348645,89.43373745799151,24,0.20833333333333334
1289,17.7347492220266,81.93798904383927,57,0.17543859649122806
1570,17.73836024649379,96.3355041458359,339,0.14749262536873156
1243,17.753017388819107,91.77803026031552,304,0.17434210526315788
1331,17.778622891577317,89.86912384115955,277,0.18411552346570398
1249,17.78043968306232,96.0365187315128,476,0.13445378151260504
1685,17.78342963403609,94.1832197264015,237,0.16877637130801687
1507,17.812324084246825,95.97106908326155,304,0.15789473684210525
231,17.812811957819765,93.99081951755545,449,0.1603563474387528
1004,17.81821276819565,96.49632249633319,643,0.14618973561430793
1017,17.83388056528584,96.43818406324732,144,0.1736111111111111
282,17.838628595384915,96.27480018420539,230,0.17391304347826086
394,17.840022404073952,92.10641383902926,113,0.13274336283185842
958,17.867268802371715,96.49632249633319,232,0.16810344827586207
280,17.875454898207252,92.14937186957057,531,0.12617702448210924
777,17.905306349953964,77.68898202903165,16,0.0625
398,17.906692688180538,93.40251167210613,193,0.16580310880829016
844,17.967762013053672,92.10641383902926,66,0.16666666666666666
325,17.982691576478736,94.5387536602411,304,0.17434210526315788
906,17.99637106075957,96.49632249633319,209,0.15789473684210525
363,18.01165558571151,88.6458741238705,764,0.1649214659685864
113,18.03582946452566,95.32691992993578,214,0.1588785046728972
1404,18.07071715743801,96.06597973763886,453,0.16114790286975716
686,18.074050751563597,97.0848583546792,586,0.13822525597269625
92,18.083021657432486,96.15077394680087,240,0.17083333333333334
798,18.08605519533596,96.97521255179039,450,0.13777777777777778
999,18.093745830565723,96.27480018420539,321,0.13395638629283488
297,18.1172044456614,96.49632249633319,448,0.140625
1110,18.149604362481586,93.96180680162554,126,0.1349206349206349
1343,18.152182479962164,88.38948060091224,578,0.14359861591695502
193,18.152875385603835,92.74343195373328,345,0.17971014492753623
1240,18.170433136990447,96.3355041458359,276,0.17753623188405798
1633,18.184365112299943,96.22286129148162,62,0.14516129032258066
1067,18.204774679543778,91.66467732296336,274,0.19343065693430658
70,18.230560835118084,77.57900895033939,159,0.18867924528301888
1653,18.23239540135249,96.0365187315128,225,0.16444444444444445
698,18.233018213012322,96.49632249633319,254,0.16141732283464566
559,18.28040476257923,93.45292244616756,226,0.1592920353982301
286,18.28089865827494,92.9619967266079,32,0.1875
621,18.28108234179642,96.16036572424197,293,0.16040955631399317
1018,18.28454637126476,95.90193696457821,191,0.13089005235602094
1622,18.295671066217775,96.43818406324732,308,0.14935064935064934
1612,18.29980426390726,93.34117528367686,745,0.15570469798657718
21,18.310305881772635,95.29247910420008,422,0.15876777251184834
724,18.324579144709222,94.5387744395504,450,0.14666666666666667
15,18.346012223199505,96.49632249633319,274,0.1678832116788321
1640,18.35378792878665,94.99453645103377,135,0.18518518518518517
1698,18.37958720614716,92.2597369263053,640,0.1375
476,18.39785127144722,83.75467523520118,85,0.24705882352941178
460,18.46725285979501,92.51821314650027,347,0.15273775216138327
1605,18.47571493728627,96.49632249633319,357,0.1484593837535014
688,18.486696634330333,92.93101512245549,253,0.20948616600790515
1022,18.49122436024001,96.22286129148162,279,0.16845878136200718
1558,18.50334938880355,96.77641443198067,340,0.14705882352941177
1187,18.508334044958985,77.13937539523916,47,0.19148936170212766
422,18.511605013095096,96.0365187315128,195,0.18974358974358974
776,18.55048895933109,90.88344107487934,226,0.17699115044247787
98,18.558535604382126,94.33223926149795,314,0.2356687898089172
1450,18.57051623518925,96.49632249633319,226,0.16371681415929204
479,18.60151308548098,96.30985291615953,466,0.15236051502145923
927,18.61291948295188,92.3302162352283,725,0.13793103448275862
409,18.636974000011953,96.22286129148162,448,0.16294642857142858
87,18.683780229859565,94.1832197264015,128,0.1953125
1134,18.6896662541822,94.72356009561565,369,0.14905149051490515
1504,18.710230696054555,96.04382198739593,159,0.13836477987421383
1687,18.7309147531997,94.1832197264015,137,0.20437956204379562
982,18.732286911188304,96.43818406324732,426,0.15023474178403756
489,18.762804919233854,96.0365187315128,338,0.15384615384615385
191,18.76399631745637,96.0365187315128,237,0.20675105485232068
