node_id,task_role,cpu_usage_pct,gpu_usage_pct,mem_pressure,gpu_mem_pressure,cpu_gpu_ratio,io_bytes_total,io_ops_total,avg_io_size,duration_hours,status,will_fail
821,11,86.22580645161291,22.553846153846155,0.7939856977270341,0.791740522724119,3.823108574933684,16252193.6969697,1612.0151515151515,10075.660902319203,0.0872222222222222,Terminated,0
1555,11,124.53807106598984,5.4444444444444455,0.7914761301397105,0.8110674187809356,22.87433538214061,38525686.835,3736.135,10308.882830028886,0.2722222222222222,Terminated,0
710,10,94.35294117647058,0.0,0.4166397823983723,0.0,1000.0,2422598136.904762,226194.380952381,10710.201626154208,-1.0,Failed,1
1550,11,180.5686994856723,0.0227522935779816,0.9507466811555108,0.9949211262035256,1000.0,27394201.218921892,1860.167583425009,14718.825678507565,3.781388888888889,Terminated,0
1651,11,8.666666666666666,0.0,0.9402926891279138,0.0,1000.0,52820631.78947368,6203.315789473685,8513.53051356441,-1.0,Running,0
311,11,49.08333333333334,2.571428571428572,0.1968256671633024,0.5761093195954855,19.08795553986914,15436267.1875,3415.375,4518.3175697925435,0.0166666666666666,Terminated,0
1699,11,68.55555555555556,18.060606060606062,0.806816372640509,0.810098503213957,3.795861087365633,109181297.13432837,38732.895522388055,2818.753333788024,0.0880555555555555,Terminated,0
27,11,77.28571428571429,0.0,0.4361847954730835,0.6999964689833288,1000.0,37700892.72727273,10373.272727272728,3634.075729295372,-1.0,Failed,1
1272,11,172.66137244471466,45.618693009118545,0.8786584324740523,0.972124887601134,3.7848819698828304,3549282.744763304,5814.34264582964,610.330802658482,54.829166666666666,Terminated,0
1066,11,160.5771144278607,19.57635467980296,0.6471956310726062,0.5364285583940229,8.20260507391215,27951981.294117644,1753.1421568627452,15934.843812265084,0.2783333333333333,Terminated,0
849,11,98.6153846153846,0.3225806451612903,0.4354530853782524,0.3930671553062756,305.70674461678396,26449125.074468084,2060.3936170212764,12830.70096660491,-1.0,Interrupted,1
1219,11,50.62908011869436,1.8746293943244388,0.922558606338329,0.993452259840722,27.007499863427523,13183238.530258149,1062.7930596699111,12392.672061941095,3.276666666666667,Terminated,0
1247,11,1.3596491228070176,0.0,0.9624377229573872,0.0,1000.0,1247617.153846154,287.05128205128204,4331.232775502938,-1.0,Running,0
183,11,765.0160642570282,2.162698412698413,0.8033566486166119,0.988091531847148,353.7320349583454,2456704678.837945,91697.04743083005,26791.243081714412,-1.0,Failed,1
217,3,41.25,0.0,0.2836110048935377,0.0,1000.0,349208.0,381.8571428571429,912.110447761194,0.0,Terminated,0
1577,10,124.0,0.0,0.5024733985573531,0.0,1000.0,91776201.8,5649.6,16241.850741514174,-1.0,Failed,1
514,11,36.484107579462105,0.0,0.7961491956409101,0.9829610227341556,1000.0,3243284.7160194176,534.6796116504855,6054.523348436791,-1.0,Running,0
691,10,20.347313237221496,7.563968668407313,0.9253674649291632,0.965563446705586,2.6900310457624923,12720869.294654498,1482.620599739244,8574.206435857168,1.041111111111111,Terminated,0
1238,11,105.33371169125994,1.9319727891156464,0.9255256930846844,0.9665193248885016,54.521294380228646,60549932.96375991,1758.872593431484,34405.86164575513,2.4469444444444446,Terminated,0
566,4,2045.607258064516,55.92845659163987,0.9826257944355696,0.9707588796590454,36.57542771875567,130255816.3898714,8145.316720257235,15989.535008621457,-1.0,Failed,1
898,11,927.9841269841272,0.0,0.3459026261179915,0.5909060502669026,1000.0,231137861.29850745,26087.34328358209,8859.813702465619,0.0875,Terminated,0
1431,10,172.87204206836108,1.145979020979021,0.342177650795998,0.9966316488473448,150.8508341364232,9104395.804366812,908.9423580786026,10005.46432808259,1.5863888888888888,Terminated,0
762,11,48.375,0.0,0.6608787344711321,0.4444411224903605,1000.0,151627575.2,15673.9,9673.272250540673,-1.0,Interrupted,1
315,11,153.66749379652606,26.306172839506175,0.9548185349145,0.9750887862891376,5.841499213608585,18125534.42997543,10976.085995085992,1651.2154899842742,0.5597222222222222,Terminated,0
1660,11,44.8,0.0,0.8199085887880355,0.0,1000.0,144861553.55555555,12116.444444444449,11954.79411683798,-1.0,Interrupted,1
1310,10,63.84647302904564,24.96734693877551,0.8746769886687469,0.7897968727161685,2.557198833677042,19792694.946938775,1861.1306122448975,10629.058357554,0.3405555555555555,Terminated,0
490,11,46.4,0.0,0.4830365818841521,0.0,1000.0,42353712.777777776,13142.777777777776,3222.339383231609,-1.0,Failed,1
752,11,105.0574162679426,40.87735849056604,0.9252779937591892,0.9662064352992932,2.570063663045273,3308957.525821596,861.8638497652582,3834.8547418249086,0.2927777777777778,Terminated,0
241,11,118.34048606422992,46.227954293428475,0.8851492769170851,0.1394278963603663,2.559933384746796,464990687.36348295,11265.677209392024,41271.324164311874,28.80361111111111,Terminated,0
166,11,131.018779342723,3.685185185185185,0.8404559794008312,0.924248522300762,35.552824948012535,1113016132.4976964,21308.99078341014,52229.78009752032,0.2969444444444444,Terminated,0
293,4,37.05555555555557,1.4285714285714284,0.0737707693099559,0.2857138160979973,25.93887073167939,272672533.5454545,16094.454545454544,16940.96508895792,-1.0,Interrupted,1
984,11,816.6187845303868,16.402173913043477,0.7570390289443087,0.8306957878350784,49.7872257099873,4028283751.681082,93883.2054054054,42906.93769294183,0.2519444444444444,Terminated,0
1412,11,636.125,20.199312714776628,0.8643425307579613,0.982376139628075,31.492406572934623,1253115296.1160412,27776.77474402731,45112.15558710232,0.4016666666666666,Terminated,0
425,11,26.13333333333333,0.0,0.4392438892230807,0.4999962628016561,1000.0,99360131.57575756,9150.212121212122,10857.59244345839,0.0391666666666666,Terminated,0
885,10,79.85714285714286,0.0,0.5510647927572585,0.4999974778452349,1000.0,44732062.900000006,9647.9,4635.975385795273,-1.0,Failed,1
1204,11,665.355,17.71602522287454,0.8545290521135382,0.9567116859272334,37.55667279047648,2102206545.956966,87587.12953705716,24001.043943603745,-1.0,Failed,1
456,11,119.39151130503772,5.806579468886246,0.9437868344001018,0.9939454970380665,20.561415095301015,196672452.12633663,6357.887128712871,30928.753435217197,3.5,Terminated,0
1304,11,293.1226383824992,6.096389532957933,0.9380065622805542,0.9964830312814976,48.08134203309935,100407533.45331128,4150.621523178808,24185.136552724915,-1.0,Running,0
429,11,35.02887139107612,7.911227154046997,0.4347742781730006,0.426647367524501,4.427741269622855,2528546.4051948055,572.1194805194805,4411.900992970801,0.5291666666666667,Terminated,0
1213,11,651.9090909090909,9.603603603603604,0.6440798481477649,0.6704317889708299,67.88170877677243,1611351561.4821427,55326.375,29123.94743980069,0.1513888888888888,Terminated,0
21,11,68.40322580645162,51.72307692307693,0.7878419902580638,0.8179335220404209,1.3224894680123556,14969998.893939396,1335.5757575757575,11200.262169270183,0.0869444444444444,Terminated,0
562,10,74.0,0.0,0.3208941065124975,0.0,1000.0,197082838.2222222,10544.666666666668,18688.513913034312,-1.0,Failed,1
725,4,2430.6363636363635,0.7714285714285715,0.7690341176653648,0.8024543704312792,1000.0,174806722.16216218,8421.945945945947,20753.632195193954,0.0475,Terminated,0
1305,11,102.40594059405944,4.524271844660193,0.8587216948813067,0.9037485635162382,22.634784441642335,35636246.0,3084.32380952381,11550.24503100701,0.14,Terminated,0
1156,11,105.26666666666668,0.0,0.4092929778929912,0.0,1000.0,74085378.8888889,8739.0,8476.587973557082,0.0183333333333333,Terminated,0
448,11,147.69387755102042,7.901734104046242,0.8903508145273235,0.8670033161077683,18.69132229899618,18758641.729106627,1458.8904899135446,12849.348535873758,0.4769444444444444,Terminated,0
461,4,42.52380952380953,0.0,0.3755993723376004,0.0,1000.0,144411163.32,12729.2,11343.982287788092,-1.0,Interrupted,1
366,11,25.6,0.0,0.4736233588274011,0.2352923589654851,1000.0,137477219.6111111,13499.666666666668,10182.994885026252,-1.0,Interrupted,1
745,11,44.22222222222222,0.0,0.4010579805229445,0.7499962167678523,1000.0,99517438.07692309,17192.23076923077,5788.17555656967,-1.0,Failed,1
1579,11,378.4283544303797,3.1822784810126583,0.873972688190689,0.9157660383722952,118.91738506573816,259302559.37044537,6277.17004048583,41302.25172276147,5.483333333333333,Terminated,0
969,11,253.609756097561,8.069767441860465,0.3039909884919956,0.2558138435624905,31.427141673856,201536458.71111113,4565.644444444445,44132.286006257935,-1.0,Interrupted,1
58,11,49.714285714285715,19.294117647058822,0.3224616600468361,0.4770229295287988,2.576654918718669,83675265.64705881,10040.117647058823,8333.262151506453,0.0297222222222222,Terminated,0
1047,11,47.66666666666666,0.0,0.7856161697281848,0.0,1000.0,317731534.14285713,29749.28571428571,10679.948999289323,-1.0,Failed,1
1502,10,194.5,26.63636363636364,0.5071791067022672,0.8181817641534357,7.302047507431662,38937774.08333334,19637.0,1982.7769672743325,0.0116666666666666,Terminated,0
1121,11,70.1111111111111,0.0,0.5791277542137648,0.4166660072138206,1000.0,98970914.92307691,9976.923076923076,9918.989569279873,0.0138888888888888,Terminated,0
1531,11,62.52941176470589,0.0,0.5289368623585505,0.5499977913814181,1000.0,13843629.714285713,2514.1428571428573,5504.112688856071,-1.0,Failed,1
419,11,67.89473684210526,2.4,0.3684700411822537,0.3439071802852603,28.289461896934736,171941780.22727272,93718.0,1834.652314122779,0.0244444444444444,Terminated,0
1238,11,3.4482758620689653,0.0,0.9194144288661,0.0,1000.0,35659314.78125,3017.875,11812.120336632024,-1.0,Running,0
133,4,122.8,1.3333333333333333,0.8129282192419762,0.3216371681759499,92.0999309250518,408329214.0,31539.666666666664,12946.118682758768,-1.0,Failed,1
229,11,169.00884955752213,0.5217391304347826,0.3567769443110818,0.267825887499279,323.93300744698644,118953636.0603448,4989.000000000001,23838.404020109178,-1.0,Interrupted,1
1065,11,94.84210526315788,3.9090909090909087,0.4181282970227465,0.3852603010579791,24.261927697989115,368729278.3478261,13708.608695652172,26895.682184186913,0.0258333333333333,Terminated,0
710,11,40.69767441860465,0.0,0.5663031373315812,0.8222160766071672,1000.0,9804913.957446808,2342.361702127659,4184.123154587881,-1.0,Failed,1
1092,11,2613.933253156945,3.129129129129129,0.8841117832392591,0.9125984452684242,835.3546018504609,493541962.55342144,33687.58583433373,14650.124080020836,-1.0,Running,0
969,11,32.948497854077246,8.987234042553194,0.137981267930067,0.1575795420684949,3.666144002918707,20759794.648305085,1279.8601694915253,16207.697875831587,0.3222222222222222,Terminated,0
1216,11,43.4,0.3529411764705882,0.255096211541596,0.3657474987222722,122.96631826209828,83638805.63157895,10174.210526315788,8219.859964102645,0.0205555555555555,Terminated,0
977,10,494.06410256410254,0.0,0.9269176981952754,0.0,1000.0,8925437.512195123,1456.4024390243897,6124.209259708639,0.1083333333333333,Terminated,0
1496,11,218.5645076355977,0.6536842105263158,0.9748338799481197,0.8485772856995545,334.35743094083483,97035911.3128286,71461.5625657203,1357.8565871268588,2.6344444444444446,Terminated,0
1508,11,54.36363636363637,3.4615384615384617,0.3524957163493054,0.401262742323177,15.705045968037226,32460143.266666666,8479.866666666667,3827.455912524663,0.0144444444444444,Terminated,0
1374,4,121.26373626373626,53.956989247311824,0.382760688763942,0.6376210690135162,2.247414759569131,261012653.03157896,24509.494736842105,10649.016098367316,-1.0,Running,0
3,11,242.270449743435,39.01931200965601,0.959883605439091,0.9959170049417344,6.208988089653986,16625709.585839285,4521.840189077743,3675.944515127661,13.805555555555555,Terminated,0
59,10,86.0,0.0,0.473932499272798,0.0,1000.0,210306034.8333333,20784.500000000004,10117.920417278068,-1.0,Failed,1
535,10,769.4965380811078,6.85320197044335,0.7571329377025865,0.9553003977803172,112.28275908357158,907181196.6945812,10176.057142857142,89139.83521565411,1.403333333333333,Terminated,0
713,4,2087.0416666666665,1.6923076923076923,0.737336244820135,0.774960589638827,1000.0,111732588.39285716,7284.428571428572,15336.446894976274,0.0325,Terminated,0
1304,11,177.51476793248946,1.7166666666666666,0.7863925317983743,0.8962171466868845,103.4066006946925,148530180.08713692,6874.323651452281,21603.372818058207,0.3308333333333333,Terminated,0
1493,11,98.4798206278027,0.0132743362831858,0.3494978873014847,0.1437696894235266,1000.0,21277864.519823782,4982.295154185022,4269.838302062927,0.3105555555555555,Terminated,0
1065,4,33.413978494623656,0.0,0.9019547151055792,0.0,1000.0,95001505.42848632,6215.469606674613,15282.227926680984,2.3266666666666667,Terminated,0
1514,11,53.55172413793103,6.1875,0.1067772257379832,0.2973631363968844,8.65482270434074,55824475.606060594,8237.909090909092,6775.7120499919065,0.0394444444444444,Terminated,0
56,11,146.46830265848672,10.09959349593496,0.6031434740087571,0.5579032331120646,14.502394399838485,936492372.7728192,21453.97971602434,43649.18471926449,-1.0,Running,0
75,11,137.68965517241378,4.129032258064516,0.1821496117498037,0.1659008820189947,33.34670528591378,545141401.15625,23562.875,23134.62455373957,-1.0,Interrupted,1
504,10,94.01333333333334,0.0,0.9293309175968356,0.9933943778079304,1000.0,6219868.2894736845,17552.108552631576,354.34568588372326,0.4172222222222222,Terminated,0
133,10,101.05084157556828,0.0,0.0536178634793317,0.999472147879668,1000.0,710531.3831078738,388.1012833853625,1826.0833706995768,-1.0,Failed,1
1394,10,56.699029126213595,0.0,0.7196994147400069,0.0,1000.0,281387661.7735849,110825.22641509434,2538.9988532106186,0.1236111111111111,Terminated,0
981,10,79.57142857142857,0.0,0.471484780400606,0.5555527252769946,1000.0,41096066.18181817,8682.727272727272,4732.537640937594,-1.0,Failed,1
111,11,62.10933333333333,2.350597609561753,0.9524750813272788,0.9705925683952576,26.422772939916367,31913285.803713523,7709.993368700264,4138.673745104349,1.041111111111111,Terminated,0
292,11,288.42857142857144,0.0,0.4560533085545669,0.970067562243612,1000.0,1904365307.923077,88546.9652605459,21506.595914650577,0.5533333333333333,Terminated,0
969,11,566.8947368421052,0.0,0.2799770947201576,0.3999970102413249,1000.0,150277052.13636363,14281.136363636364,10522.02893952076,-1.0,Interrupted,1
1080,11,6.625,0.0,0.8941319438409926,0.0,1000.0,96681576.75,11192.5,8637.29635502747,-1.0,Running,0
595,11,107.63161482215888,56.21266136527935,0.8692398721048772,0.9995138994659704,1.914721884595156,973754.0816878718,583.3367894910773,1666.4261076834712,-1.0,Failed,1
1120,11,114.90476190476193,4.083333333333333,0.7920463773530139,0.6766484785259572,28.1399347995495,22258925.88,3848.84,5781.779471354654,0.0311111111111111,Terminated,0
30,11,53.05263157894736,0.2,0.4475285890441109,0.5258942688616283,265.2618315855789,56759769.0,7923.09090909091,7162.937635518842,0.025,Terminated,0
677,11,69.69333333333333,2.526315789473684,0.5994567961017021,0.6159561103439289,27.58693352461659,21273457.743589744,3071.705128205129,6923.364545564544,-1.0,Running,0
134,11,81.49325970440151,2.2232505276830654,0.9151022198113542,0.9925183462968868,36.6549887359478,2701212748.5650063,72463.2689498458,37276.47829352391,8.551111111111112,Terminated,0
1718,11,103.30541871921184,5.333333333333333,0.9097738179183522,0.960299237377091,19.369762378021775,12202304.980582524,1162.378640776699,10488.678881396669,0.2794444444444444,Terminated,0
315,10,88.66666666666669,0.0,0.7999989721468664,0.1666654209338851,1000.0,177761096.14285713,18126.571428571428,9806.117539974624,0.0063888888888888,Terminated,0
23,11,44.14285714285715,4.5,0.3861249644119309,0.4999972910199682,9.809521629630115,38047146.8,11293.3,3368.703399059702,0.0080555555555555,Terminated,0
797,11,561.7066305818673,8.288185996215192,0.7869775347948145,0.9860892386494092,67.77195432950188,396109104.8588808,11505.12814274128,34425.92503271996,5.1425,Terminated,0
1660,11,33.0,0.0,0.9998862351661324,0.0,1000.0,2439351.5,4380.5,556.7389022024421,-1.0,Failed,1
79,4,147.47272727272727,0.0,0.8864457248025621,0.929159749818316,1000.0,43457611.0,5015.152542372882,8663.53457812558,0.075,Terminated,0
1577,11,91.27272727272728,0.1,0.3396313992546456,0.5384121149904701,912.7181455458172,211514392.0,24523.83333333333,8624.498651027192,0.0252777777777777,Terminated,0
519,11,612.2352941176471,2.6207906295754024,0.7486569493957851,0.9941397281724712,233.6070091222155,569115580.9883041,13931.691520467835,40847.49742375651,0.9461111111111112,Terminated,0
722,11,195.34640522875816,19.43589743589743,0.911897123639464,0.9390687717989292,10.050803973535904,17056347.146496817,2224.356687898089,7664.545301547595,0.2113888888888888,Terminated,0
1612,11,575.7092846270929,5.790273556231004,0.8726198975728604,0.9939172170309812,99.4269406461155,874507433.7515152,22056.168181818182,39647.31222715958,0.9094444444444444,Terminated,0
1241,11,60.07246376811594,0.0,0.7484284401207391,0.8472188200572347,1000.0,157456672.69863015,6783.561643835616,23208.08343479253,-1.0,Failed,1
1298,11,314.14881380301944,9.031609195402297,0.7711434225114898,0.9974843412900228,34.78325647434857,331393474.1701364,8097.415649676957,40920.77864432107,1.9291666666666667,Terminated,0
1015,11,61.0,0.0,0.6779387480231944,0.0,1000.0,1252579128.1999998,66722.2,18772.767616061577,-1.0,Running,0
345,10,56.33333333333334,0.0,0.4153441807865956,0.0,1000.0,46736341.42857143,11911.285714285716,3923.37310819562,0.0058333333333333,Terminated,0
1550,11,22.51131221719457,1.0982142857142858,0.0933778795347002,0.0975810952875031,20.498086768618485,27608139.17777778,1543.3466666666666,17876.905343647657,0.3083333333333333,Terminated,0
712,10,86.39436619718309,34.16438356164384,0.7231635092769438,0.6915294495809322,2.528784501921851,5555186.486486487,1906.0945945945948,2912.905580159433,0.0980555555555555,Terminated,0
1475,11,29.2,0.0,0.7986148735154778,0.0,1000.0,126529499.77777778,10536.555555555557,12007.481157341994,-1.0,Interrupted,1
1587,11,161.0499194847021,0.5544871794871795,0.9153832716014078,0.9701110110758951,290.4478858929864,176958620.36,6144.6192,28794.27029256873,0.8633333333333333,Terminated,0
360,11,14.2,7.135964912280703,0.2073456933017422,0.1315502548690421,1.9899198194826555,1402663.3013100435,405.57205240174665,3449.9747167176847,0.3138888888888889,Terminated,0
1673,11,605.323823109843,26.021306818181817,0.7201319755627251,0.7887063337954505,23.26262105423027,1546853976.2283688,82985.45815602838,18639.836072049555,-1.0,Running,0
1022,11,11.886191198786037,0.0,0.8877956265401353,0.9969642954276944,1000.0,53803820.00302115,13826.271903323264,3891.137773177793,0.9108333333333334,Terminated,0
99,11,1014.676,11.388888888888893,0.7581414867783643,0.7555529475245419,89.09349461618093,1445148171.937008,43738.76377952756,33039.688536530484,0.3463888888888889,Terminated,0
1024,11,90.45447965256557,58.54691645895311,0.9234312316903712,0.9983509790893456,1.544991326246726,26156359.674626146,1177.439861714102,22195.752642464387,17.26972222222222,Terminated,0
546,11,459.8699648553663,8.688276607239331,0.8113702918742092,0.8850421316821652,52.92993452145095,42851078.54199298,3625.479881177423,11816.16331705123,5.1386111111111115,Terminated,0
203,11,335.11001410437234,0.0,0.8331198868489456,0.9948299367892038,1000.0,1633636699.160094,92990.44976525822,17567.601142728112,2.9519444444444445,Terminated,0
891,11,644.3079200592152,11.268888888888888,0.899464995130287,0.9658344362740376,57.17581114129992,890864787.3942308,78262.93269230769,11382.826760017786,3.746111111111111,Terminated,0
153,11,33.63636363636363,0.0,0.6314321519611503,0.0,1000.0,110257552.8,15573.6,7079.318428723692,-1.0,Failed,1
739,11,211.3883333333333,10.688279301745636,0.9767153417608788,0.9949453978203132,19.77758136627544,1418054.115448505,1781.1918604651162,795.6798293750603,1.6672222222222222,Terminated,0
292,11,38.615384615384606,0.0,0.488343594252464,0.2666646734942163,1000.0,85312656.5,8493.9375,10042.76447001523,-1.0,Interrupted,1
1100,11,4.1340206185567006,0.0416666666666666,0.36566338909926,0.0208332100199973,99.214113706632,11107033.92857143,1078.357142857143,10290.415922175898,-1.0,Interrupted,1
1118,11,84.2,0.0,0.6481900171089883,0.1249994980412314,1000.0,138047718.88888887,14550.333333333332,9486.94636612147,-1.0,Interrupted,1
1056,11,664.2343096234308,2.413223140495868,0.8703083045002491,0.98756749214836,275.24766492968376,1190733910.1810696,29303.9670781893,40632.4943824043,0.3330555555555555,Terminated,0
166,10,94.21756097560976,24.45136186770428,0.7975865685587543,0.1716295676114443,3.853264191668175,7568801.217687075,872.4723032069971,8665.18742483058,1.4019444444444444,Terminated,0
1641,11,32.0,0.0851063829787234,0.6988065878620549,0.6868849084934908,375.9955820519109,47939411.145833336,3343.7291666666665,14332.82300510131,-1.0,Running,0
452,11,78.96969696969697,39.42857142857143,0.6190934596244976,0.699616921773595,2.0028545824923794,12674838.555555556,3346.9444444444443,3785.856893948194,0.0447222222222222,Terminated,0
738,11,129.7751937984496,1.297709923664122,0.5885683840114374,0.6004385640371841,100.00316051284042,65323384.9924812,3977.857142857142,16417.62512377454,0.1788888888888888,Terminated,0
234,11,90.25,0.0,0.6934077075945771,0.4285692667244871,1000.0,42471545.625,11343.375,3743.8418268965897,-1.0,Failed,1
273,11,109.83889636608345,48.73798950343157,0.9478858376107828,0.998580070631126,2.2536607527622596,5147935.511571582,507.0072658772874,10133.5863822371,10.315833333333334,Terminated,0
